date,precipitacao_mm,temp_media_c,umidade_pct
2025-09-26,1.4,25.3,69
2025-09-27,0.4,25.3,65
2025-09-28,0.4,25.7,66
2025-09-29,1.3,25.8,69
2025-09-30,13.0,24.2,84
2025-10-01,12.0,23.7,85
2025-10-02,6.5,24.4,78
2025-10-03,2.1,24.8,73
2025-10-04,0.9,25.1,73
2025-10-05,2.3,25.0,75
2025-10-06,1.9,25.1,73
2025-10-07,0.9,25.4,70
2025-10-08,1.6,25.5,77
2025-10-09,2.6,25.4,80
2025-10-10,1.8,25.4,76
2025-10-11,3.0,25.5,78
2025-10-12,2.7,25.7,77
2025-10-13,4.7,25.6,77
2025-10-14,0.6,25.8,72
2025-10-15,2.0,25.5,72
2025-10-16,1.3,25.5,70
2025-10-17,2.5,25.1,78
2025-10-18,2.1,25.7,76
2025-10-19,0.4,26.1,77
2025-10-20,1.9,26.3,77
2025-10-21,2.1,26.0,71
2025-10-22,0.1,26.3,66
2025-10-23,3.3,25.7,74
2025-10-24,5.8,25.4,77
2025-10-25,3.5,25.6,71
2025-10-26,4.7,24.9,75
2025-10-27,4.0,25.6,74
2025-10-28,6.1,25.0,78
2025-10-29,4.2,25.5,76
2025-10-30,1.4,25.6,75
2025-10-31,0.0,25.9,70
2025-11-01,0.3,26.1,67
2025-11-02,0.7,25.6,75
2025-11-03,0.1,26.9,67
2025-11-04,0.6,26.8,70
2025-11-05,0.7,26.7,70
2025-11-06,0.4,26.5,71
2025-11-07,0.2,26.7,73
2025-11-08,0.2,27.1,71
2025-11-09,0.0,27.1,69
2025-11-10,0.5,27.1,67
2025-11-11,1.8,26.6,69
2025-11-12,0.9,26.5,66
2025-11-13,2.5,25.9,70
2025-11-14,1.9,26.2,69
2025-11-15,1.2,26.2,69
2025-11-16,0.1,26.4,68
2025-11-17,0.1,26.9,67
2025-11-18,0.6,27.1,72
2025-11-19,0.1,27.2,67
2025-11-20,0.8,27.2,68
2025-11-21,3.0,26.8,73
2025-11-22,1.0,26.9,72
2025-11-23,1.4,26.6,70
2025-11-24,0.9,26.8,70
2025-11-25,3.0,26.7,75
2025-11-26,2.3,26.8,75
2025-11-27,0.5,27.4,70
2025-11-28,2.0,27.2,70
2025-11-29,1.0,27.1,70
2025-11-30,0.8,27.1,67
2025-12-01,0.0,27.7,59
2025-12-02,4.3,26.8,75
2025-12-03,1.2,26.9,74
2025-12-04,1.3,26.9,77
2025-12-05,0.2,27.8,65
2025-12-06,3.2,26.9,73
2025-12-07,1.0,27.2,70
2025-12-08,3.9,26.5,75
2025-12-09,2.7,26.2,79
2025-12-10,1.7,26.9,72
2025-12-11,0.5,27.3,69
2025-12-12,0.1,27.3,70
2025-12-13,0.7,27.1,69
2025-12-14,0.5,27.2,65
2025-12-15,2.2,27.0,70
2025-12-16,0.6,26.9,70
2025-12-17,0.5,26.9,67
2025-12-18,0.4,27.1,65
2025-12-19,1.1,26.9,70
2025-12-20,1.0,27.2,69
2025-12-21,0.5,27.1,69
2025-12-22,1.7,27.1,68
2025-12-23,3.2,26.3,75
2025-12-24,4.5,25.8,76
2025-12-25,3.0,25.8,78
2025-12-26,2.0,26.5,76
2025-12-27,0.7,27.2,73
2025-12-28,2.8,27.1,77
2025-12-29,1.0,27.3,76
2025-12-30,0.7,27.7,71
2025-12-31,1.9,27.4,70
2026-01-01,0.7,26.9,75
2026-01-02,0.3,27.5,70
2026-01-03,0.3,27.9,68
2026-01-04,0.6,27.6,70
2026-01-05,0.5,27.8,65
2026-01-06,0.7,27.4,67
2026-01-07,0.3,27.7,65
2026-01-08,1.5,26.7,75
2026-01-09,2.2,26.6,77
2026-01-10,2.3,27.5,74
2026-01-11,3.7,27.2,73
2026-01-12,3.0,27.6,68
2026-01-13,1.2,27.6,66
2026-01-14,3.1,27.2,70
2026-01-15,5.7,26.6,77
2026-01-16,5.0,25.9,80
2026-01-17,0.7,27.1,71
2026-01-18,2.2,27.1,73
2026-01-19,4.6,26.9,76
2026-01-20,4.8,26.4,77
2026-01-21,2.7,27.4,68
2026-01-22,1.0,27.5,66
2026-01-23,2.2,27.6,66
2026-01-24,2.8,26.5,76
2026-01-25,6.2,26.1,80
2026-01-26,2.1,27.3,74
2026-01-27,1.1,27.6,71
2026-01-28,3.2,27.2,75
2026-01-29,0.1,27.8,71
2026-01-30,0.2,27.9,69
2026-01-31,0.5,27.9,71
2026-02-01,0.8,27.6,71
2026-02-02,0.4,28.0,68
2026-02-03,0.0,28.3,65
2026-02-04,0.3,28.5,65
2026-02-05,2.5,27.1,74
2026-02-06,1.5,26.7,75
2026-02-07,5.9,25.5,85
2026-02-08,5.9,25.9,83
2026-02-09,1.5,27.3,74
2026-02-10,0.1,27.6,71
2026-02-11,0.8,27.6,69
2026-02-12,8.8,25.3,84
2026-02-13,21.6,25.4,85
2026-02-14,4.3,26.0,83
2026-02-15,5.2,26.1,80
2026-02-16,1.6,26.6,78
2026-02-17,4.1,27.2,75
2026-02-18,2.4,27.2,78
2026-02-19,1.4,27.7,75
2026-02-20,0.3,28.1,70
2026-02-21,0.4,28.3,68
2026-02-22,0.0,28.5,66
2026-02-23,1.5,28.1,73
2026-02-24,3.0,27.3,78
2026-02-25,1.0,28.4,72
2026-02-26,1.8,28.5,70
2026-02-27,1.3,27.8,75
2026-02-28,1.1,27.7,74
2026-03-01,4.6,26.8,80
2026-03-02,7.5,26.7,82
2026-03-03,1.3,26.9,80
2026-03-04,0.0,27.6,70
2026-03-05,6.4,26.6,76
2026-03-06,1.7,27.6,73
2026-03-07,5.0,26.3,80
2026-03-08,1.9,27.4,74
2026-03-09,1.9,28.0,72
2026-03-10,0.0,28.7,66
2026-03-11,0.2,28.5,66
2026-03-12,0.5,28.6,65
2026-03-13,0.8,27.5,78
2026-03-14,0.9,28.5,72
2026-03-15,1.3,28.7,70
2026-03-16,3.0,27.8,75
2026-03-17,1.8,27.7,74
2026-03-18,0.0,28.8,66
2026-03-19,0.0,28.8,64
2026-03-20,0.3,28.9,66
2026-03-21,0.9,28.8,69
2026-03-22,3.5,27.7,77
2026-03-23,1.9,27.7,74
2026-03-24,0.3,28.9,63
2026-03-25,2.2,28.0,71
2026-03-26,5.6,26.2,81
2026-03-27,5.2,26.2,83
2026-03-28,6.2,26.2,83
2026-03-29,3.7,26.7,82
2026-03-30,11.3,25.9,87
2026-03-31,13.2,25.7,88
2026-04-01,23.0,24.9,91
2026-04-02,4.1,25.9,88
2026-04-03,2.1,26.7,83
2026-04-04,5.8,26.8,80
2026-04-05,10.2,25.7,88
2026-04-06,17.1,26.2,86
2026-04-07,28.1,25.4,90
2026-04-08,10.2,25.7,87
2026-04-09,0.2,26.7,77
2026-04-10,0.6,27.1,78
2026-04-11,2.2,27.2,78
2026-04-12,14.6,25.5,88
2026-04-13,3.4,26.3,85
2026-04-14,6.2,26.4,81
2026-04-15,0.8,27.4,74
2026-04-16,2.0,26.1,85
2026-04-17,8.6,26.1,86
2026-04-18,1.3,27.3,82
2026-04-19,5.0,26.7,84
2026-04-20,4.2,26.2,87
2026-04-21,3.0,27.0,78
2026-04-22,1.4,26.7,79
2026-04-23,12.9,26.0,86
2026-04-24,5.6,26.5,80
2026-04-25,5.3,25.8,85
2026-04-26,1.2,26.9,76
2026-04-27,16.7,25.7,86
2026-04-28,18.5,25.1,88
2026-04-29,3.6,26.2,79
2026-04-30,7.1,26.1,82
2026-05-01,35.4,24.7,93
2026-05-02,9.5,25.9,84
2026-05-03,1.1,26.7,80
2026-05-04,8.8,25.9,84
2026-05-05,11.4,25.8,84
2026-05-06,2.0,26.4,80
2026-05-07,11.6,25.3,88
2026-05-08,13.8,25.2,89
2026-05-09,21.5,25.5,89
2026-05-10,6.3,26.4,83
2026-05-11,7.4,25.7,86
2026-05-12,31.1,25.2,91
2026-05-13,21.5,25.7,86
2026-05-14,4.6,26.4,80
2026-05-15,78.5,24.7,90
2026-05-16,17.8,24.9,90
2026-05-17,5.1,25.8,84
2026-05-18,1.3,26.6,78
2026-05-19,2.6,25.9,80
2026-05-20,3.1,26.4,80
2026-05-21,0.8,26.2,78
2026-05-22,1.9,25.8,79
2026-05-23,7.8,25.8,80
2026-05-24,11.3,25.7,80
